MONTH,DAY,PERIOD,1
7,13,31,0.63702381
7,13,32,0.63702381
7,13,33,0.448282313
7,13,34,0.448282313
7,13,35,0.02782398
7,13,36,0.02782398
7,13,37,0
7,13,38,0
7,13,39,0
7,13,40,0
7,13,41,0
7,13,42,0
7,13,43,0
7,13,44,0
7,13,45,0
7,13,46,0
7,13,47,0
7,13,48,0
7,14,1,0
7,14,2,0
7,14,3,0
7,14,4,0
7,14,5,0
7,14,6,0
7,14,7,0
7,14,8,0
7,14,9,0
7,14,10,0
7,14,11,0
7,14,12,0
7,14,13,0
7,14,14,0
7,14,15,0.264115646
7,14,16,0.264115646
7,14,17,0.657508503
7,14,18,0.657508503
7,14,19,0.676658163
7,14,20,0.676658163
7,14,21,0.67537415
7,14,22,0.67537415
7,14,23,0.667738095
7,14,24,0.667738095
7,14,25,0.658171769
7,14,26,0.658171769
7,14,27,0.666913265
7,14,28,0.666913265
7,14,29,0.677755102
7,14,30,0.677755102
7,14,31,0.663596939
7,14,32,0.663596939
7,14,33,0.47795068
7,14,34,0.47795068
7,14,35,0.030284864
7,14,36,0.030284864
7,14,37,0
7,14,38,0
7,14,39,0
7,14,40,0
7,14,41,0
7,14,42,0
7,14,43,0
7,14,44,0
7,14,45,0
7,14,46,0
7,14,47,0
7,14,48,0
7,15,1,0
7,15,2,0
7,15,3,0
7,15,4,0
7,15,5,0
7,15,6,0
7,15,7,0
7,15,8,0
7,15,9,0
7,15,10,0
7,15,11,0
7,15,12,0
7,15,13,0
7,15,14,0
7,15,15,0.272661565
7,15,16,0.272661565
7,15,17,0.667559524
7,15,18,0.667559524
7,15,19,0.682576531
7,15,20,0.682576531
7,15,21,0.680102041
7,15,22,0.680102041
7,15,23,0.672933673
7,15,24,0.672933673
7,15,25,0.665688776
7,15,26,0.665688776
7,15,27,0.674719388
7,15,28,0.674719388
7,15,29,0.686666667
7,15,30,0.686666667
7,15,31,0.674906463
7,15,32,0.674906463
7,15,33,0.492636054
7,15,34,0.492636054
7,15,35,0.033585884
7,15,36,0.033585884
7,15,37,0
7,15,38,0
7,15,39,0
7,15,40,0
7,15,41,0
7,15,42,0
7,15,43,0
7,15,44,0
7,15,45,0
7,15,46,0
7,15,47,0
7,15,48,0
7,16,1,0
7,16,2,0
7,16,3,0
7,16,4,0
7,16,5,0
7,16,6,0
7,16,7,0
7,16,8,0
7,16,9,0
7,16,10,0
7,16,11,0
7,16,12,0
7,16,13,0
7,16,14,0
7,16,15,0.277661565
7,16,16,0.277661565
7,16,17,0.671130952
7,16,18,0.671130952
7,16,19,0.676768707
7,16,20,0.676768707
7,16,21,0.671658163
7,16,22,0.671658163
7,16,23,0.663894558
7,16,24,0.663894558
7,16,25,0.657270408
7,16,26,0.657270408
7,16,27,0.667984694
7,16,28,0.667984694
7,16,29,0.67922619
7,16,30,0.67922619
7,16,31,0.66880102
7,16,32,0.66880102
7,16,33,0.492380952
7,16,34,0.492380952
7,16,35,0.034098639
7,16,36,0.034098639
7,16,37,0
7,16,38,0
7,16,39,0
7,16,40,0
7,16,41,0
7,16,42,0
7,16,43,0
7,16,44,0
7,16,45,0
7,16,46,0
7,16,47,0
7,16,48,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,0
7,17,7,0
7,17,8,0
7,17,9,0
7,17,10,0
7,17,11,0
7,17,12,0
7,17,13,0
7,17,14,0
7,17,15,0.27962585
7,17,16,0.27962585
7,17,17,0.671437075
7,17,18,0.671437075
7,17,19,0.679455782
7,17,20,0.679455782
7,17,21,0.674719388
7,17,22,0.674719388
7,17,23,0.66712585
7,17,24,0.66712585
7,17,25,0.658180272
7,17,26,0.658180272
7,17,27,0.667619048
7,17,28,0.667619048
7,17,29,0.678248299
7,17,30,0.678248299
7,17,31,0.668664966
7,17,32,0.668664966
7,17,33,0.496258503
7,17,34,0.496258503
7,17,35,0.036109694
7,17,36,0.036109694
7,17,37,0
7,17,38,0
7,17,39,0
7,17,40,0
7,17,41,0
7,17,42,0
7,17,43,0
7,17,44,0
7,17,45,0
7,17,46,0
7,17,47,0
7,17,48,0
7,18,1,0
7,18,2,0
7,18,3,0
7,18,4,0
7,18,5,0
7,18,6,0
7,18,7,0
7,18,8,0
7,18,9,0
7,18,10,0
7,18,11,0
7,18,12,0
7,18,13,0
7,18,14,0
7,18,15,0.271386054
7,18,16,0.271386054
7,18,17,0.656079932
7,18,18,0.656079932
7,18,19,0.671062925
7,18,20,0.671062925
7,18,21,0.66922619
7,18,22,0.66922619
7,18,23,0.662619048
7,18,24,0.662619048
7,18,25,0.653971088
7,18,26,0.653971088
7,18,27,0.662295918
7,18,28,0.662295918
7,18,29,0.671462585
7,18,30,0.671462585
7,18,31,0.657346939
7,18,32,0.657346939
7,18,33,0.48585034
7,18,34,0.48585034
7,18,35,0.036444728
7,18,36,0.036444728
7,18,37,0
7,18,38,0
7,18,39,0
7,18,40,0
7,18,41,0
7,18,42,0
7,18,43,0
7,18,44,0
7,18,45,0
7,18,46,0
7,18,47,0
7,18,48,0
7,19,1,0
7,19,2,0
7,19,3,0
7,19,4,0
7,19,5,0
7,19,6,0
7,19,7,0
7,19,8,0
7,19,9,0
7,19,10,0
7,19,11,0
7,19,12,0
7,19,13,0
7,19,14,0
7,19,15,0.265178571
7,19,16,0.265178571
7,19,17,0.642032313
7,19,18,0.642032313
7,19,19,0.661819728
7,19,20,0.661819728
7,19,21,0.66295068
7,19,22,0.66295068
7,19,23,0.656887755
7,19,24,0.656887755
7,19,25,0.650195578
7,19,26,0.650195578
7,19,27,0.659073129
7,19,28,0.659073129
7,19,29,0.666581633
7,19,30,0.666581633
7,19,31,0.650722789
7,19,32,0.650722789
7,19,33,0.481828231
7,19,34,0.481828231
7,19,35,0.035920068
7,19,36,0.035920068
7,19,37,0
7,19,38,0
7,19,39,0
7,19,40,0
7,19,41,0
7,19,42,0
7,19,43,0
7,19,44,0
7,19,45,0
7,19,46,0
7,19,47,0
7,19,48,0
7,20,1,0
7,20,2,0
7,20,3,0
7,20,4,0
7,20,5,0
7,20,6,0
7,20,7,0
7,20,8,0
7,20,9,0
7,20,10,0
7,20,11,0
7,20,12,0
7,20,13,0
7,20,14,0
7,20,15,0.271309524
7,20,16,0.271309524
7,20,17,0.650459184
7,20,18,0.650459184
7,20,19,0.666105442
7,20,20,0.666105442
7,20,21,0.66579932
7,20,22,0.66579932
7,20,23,0.659311224
7,20,24,0.659311224
7,20,25,0.650569728
7,20,26,0.650569728
7,20,27,0.656496599
7,20,28,0.656496599
7,20,29,0.665790816
7,20,30,0.665790816
7,20,31,0.651964286
7,20,32,0.651964286
7,20,33,0.488554422
7,20,34,0.488554422
7,20,35,0.037270408
7,20,36,0.037270408
7,20,37,0
7,20,38,0
7,20,39,0
7,20,40,0
7,20,41,0
7,20,42,0
7,20,43,0
7,20,44,0
7,20,45,0
7,20,46,0
7,20,47,0
7,20,48,0
7,21,1,0
7,21,2,0
7,21,3,0
7,21,4,0
7,21,5,0
7,21,6,0
7,21,7,0
7,21,8,0
7,21,9,0
7,21,10,0
7,21,11,0
7,21,12,0
7,21,13,0
7,21,14,0
7,21,15,0.268911565
7,21,16,0.268911565
7,21,17,0.653452381
7,21,18,0.653452381
7,21,19,0.663409864
7,21,20,0.663409864
7,21,21,0.663579932
7,21,22,0.663579932
7,21,23,0.656105442
7,21,24,0.656105442
7,21,25,0.647321429
7,21,26,0.647321429
7,21,27,0.65744898
7,21,28,0.65744898
7,21,29,0.665909864
7,21,30,0.665909864
7,21,31,0.65202381
7,21,32,0.65202381
7,21,33,0.488503401
7,21,34,0.488503401
7,21,35,0.038232993
7,21,36,0.038232993
7,21,37,0
7,21,38,0
7,21,39,0
7,21,40,0
7,21,41,0
7,21,42,0
7,21,43,0
7,21,44,0
7,21,45,0
7,21,46,0
7,21,47,0
7,21,48,0
7,22,1,0
7,22,2,0
7,22,3,0
7,22,4,0
7,22,5,0
7,22,6,0
7,22,7,0
7,22,8,0
7,22,9,0
7,22,10,0
7,22,11,0
7,22,12,0
7,22,13,0
7,22,14,0
7,22,15,0.223163265
7,22,16,0.223163265
7,22,17,0.552882653
7,22,18,0.552882653
7,22,19,0.670119048
7,22,20,0.670119048
7,22,21,0.662091837
7,22,22,0.662091837
7,22,23,0.658095238
7,22,24,0.658095238
7,22,25,0.653154762
7,22,26,0.653154762
7,22,27,0.661326531
7,22,28,0.661326531
7,22,29,0.666785714
7,22,30,0.666785714
7,22,31,0.655603741
7,22,32,0.655603741
7,22,33,0.479064626
7,22,34,0.479064626
7,22,35,0.03955017
7,22,36,0.03955017
7,22,37,0
7,22,38,0
7,22,39,0
7,22,40,0
7,22,41,0
7,22,42,0
7,22,43,0
7,22,44,0
7,22,45,0
7,22,46,0
7,22,47,0
7,22,48,0
7,23,1,0
7,23,2,0
7,23,3,0
7,23,4,0
7,23,5,0
7,23,6,0
7,23,7,0
7,23,8,0
7,23,9,0
7,23,10,0
7,23,11,0
7,23,12,0
7,23,13,0
7,23,14,0
7,23,15,0.273401361
7,23,16,0.273401361
7,23,17,0.644889456
7,23,18,0.644889456
7,23,19,0.667270408
7,23,20,0.667270408
7,23,21,0.666045918
7,23,22,0.666045918
7,23,23,0.664302721
7,23,24,0.664302721
7,23,25,0.660637755
7,23,26,0.660637755
7,23,27,0.669931973
7,23,28,0.669931973
7,23,29,0.677278912
7,23,30,0.677278912
7,23,31,0.661096939
7,23,32,0.661096939
7,23,33,0.498052721
7,23,34,0.498052721
7,23,35,0.038172619
7,23,36,0.038172619
7,23,37,0
7,23,38,0
7,23,39,0
7,23,40,0
7,23,41,0
7,23,42,0
7,23,43,0
7,23,44,0
7,23,45,0
7,23,46,0
7,23,47,0
7,23,48,0
7,24,1,0
7,24,2,0
7,24,3,0
7,24,4,0
7,24,5,0
7,24,6,0
7,24,7,0
7,24,8,0
7,24,9,0
7,24,10,0
7,24,11,0
7,24,12,0
7,24,13,0
7,24,14,0
7,24,15,0.289362245
7,24,16,0.289362245
7,24,17,0.658188776
7,24,18,0.658188776
7,24,19,0.679668367
7,24,20,0.679668367
7,24,21,0.671896259
7,24,22,0.671896259
7,24,23,0.665297619
7,24,24,0.665297619
7,24,25,0.661479592
7,24,26,0.661479592
7,24,27,0.671887755
7,24,28,0.671887755
7,24,29,0.67917517
7,24,30,0.67917517
7,24,31,0.666573129
7,24,32,0.666573129
7,24,33,0.505960884
7,24,34,0.505960884
7,24,35,0.043581633
7,24,36,0.043581633
7,24,37,0
7,24,38,0
7,24,39,0
7,24,40,0
7,24,41,0
7,24,42,0
7,24,43,0
7,24,44,0
7,24,45,0
7,24,46,0
7,24,47,0
7,24,48,0
7,25,1,0
7,25,2,0
7,25,3,0
7,25,4,0
7,25,5,0
7,25,6,0
7,25,7,0
7,25,8,0
7,25,9,0
7,25,10,0
7,25,11,0
7,25,12,0
7,25,13,0
7,25,14,0
7,25,15,0.298639456
7,25,16,0.298639456
7,25,17,0.675688776
7,25,18,0.675688776
7,25,19,0.691335034
7,25,20,0.691335034
7,25,21,0.68369898
7,25,22,0.68369898
7,25,23,0.67914966
7,25,24,0.67914966
7,25,25,0.675977891
7,25,26,0.675977891
7,25,27,0.684430272
7,25,28,0.684430272
7,25,29,0.692032313
7,25,30,0.692032313
7,25,31,0.681352041
7,25,32,0.681352041
7,25,33,0.526828231
7,25,34,0.526828231
7,25,35,0.048465986
7,25,36,0.048465986
7,25,37,0
7,25,38,0
7,25,39,0
7,25,40,0
7,25,41,0
7,25,42,0
7,25,43,0
7,25,44,0
7,25,45,0
7,25,46,0
7,25,47,0
7,25,48,0
7,26,1,0
7,26,2,0
7,26,3,0
7,26,4,0
7,26,5,0
7,26,6,0
7,26,7,0
7,26,8,0
7,26,9,0
7,26,10,0
7,26,11,0
7,26,12,0
7,26,13,0
7,26,14,0
7,26,15,0.303596939
7,26,16,0.303596939
7,26,17,0.681258503
7,26,18,0.681258503
7,26,19,0.69630102
7,26,20,0.69630102
7,26,21,0.687984694
7,26,22,0.687984694
7,26,23,0.682729592
7,26,24,0.682729592
7,26,25,0.679234694
7,26,26,0.679234694
7,26,27,0.686862245
7,26,28,0.686862245
7,26,29,0.696496599
7,26,30,0.696496599
7,26,31,0.685663265
7,26,32,0.685663265
7,26,33,0.533596939
7,26,34,0.533596939
7,26,35,0.05017602
7,26,36,0.05017602
7,26,37,0
7,26,38,0
7,26,39,0
7,26,40,0
7,26,41,0
7,26,42,0
7,26,43,0
7,26,44,0
7,26,45,0
7,26,46,0
7,26,47,0
7,26,48,0
7,27,1,0
7,27,2,0
7,27,3,0
7,27,4,0
7,27,5,0
7,27,6,0
7,27,7,0
7,27,8,0
7,27,9,0
7,27,10,0
7,27,11,0
7,27,12,0
7,27,13,0
7,27,14,0
7,27,15,0.296011905
7,27,16,0.296011905
7,27,17,0.658486395
7,27,18,0.658486395
7,27,19,0.680204082
7,27,20,0.680204082
7,27,21,0.676836735
7,27,22,0.676836735
7,27,23,0.675153061
7,27,24,0.675153061
7,27,25,0.669719388
7,27,26,0.669719388
7,27,27,0.67662415
7,27,28,0.67662415
7,27,29,0.683554422
7,27,30,0.683554422
7,27,31,0.676420068
7,27,32,0.676420068
7,27,33,0.516556122
7,27,34,0.516556122
7,27,35,0.050940476
7,27,36,0.050940476
7,27,37,0
7,27,38,0
7,27,39,0
7,27,40,0
7,27,41,0
7,27,42,0
7,27,43,0
7,27,44,0
7,27,45,0
7,27,46,0
7,27,47,0
7,27,48,0
7,28,1,0
7,28,2,0
7,28,3,0
7,28,4,0
7,28,5,0
7,28,6,0
7,28,7,0
7,28,8,0
7,28,9,0
7,28,10,0
7,28,11,0
7,28,12,0
7,28,13,0
7,28,14,0
7,28,15,0.29420068
7,28,16,0.29420068
7,28,17,0.660595238
7,28,18,0.660595238
7,28,19,0.671692177
7,28,20,0.671692177
7,28,21,0.667746599
7,28,22,0.667746599
7,28,23,0.664566327
7,28,24,0.664566327
7,28,25,0.659115646
7,28,26,0.659115646
7,28,27,0.666173469
7,28,28,0.666173469
7,28,29,0.673537415
7,28,30,0.673537415
7,28,31,0.664158163
7,28,32,0.664158163
7,28,33,0.513630952
7,28,34,0.513630952
7,28,35,0.050477041
7,28,36,0.050477041
7,28,37,0
7,28,38,0
7,28,39,0
7,28,40,0
7,28,41,0
7,28,42,0
7,28,43,0
7,28,44,0
7,28,45,0
7,28,46,0
7,28,47,0
7,28,48,0
7,29,1,0
7,29,2,0
7,29,3,0
7,29,4,0
7,29,5,0
7,29,6,0
7,29,7,0
7,29,8,0
7,29,9,0
7,29,10,0
7,29,11,0
7,29,12,0
7,29,13,0
7,29,14,0
7,29,15,0.237908163
7,29,16,0.237908163
7,29,17,0.58962585
7,29,18,0.58962585
7,29,19,0.686377551
7,29,20,0.686377551
7,29,21,0.675926871
7,29,22,0.675926871
7,29,23,0.656258503
7,29,24,0.656258503
7,29,25,0.665705782
7,29,26,0.665705782
7,29,27,0.675127551
7,29,28,0.675127551
7,29,29,0.679132653
7,29,30,0.679132653
7,29,31,0.673741497
7,29,32,0.673741497
7,29,33,0.504736395
7,29,34,0.504736395
7,29,35,0.038276361
7,29,36,0.038276361
7,29,37,0
7,29,38,0
7,29,39,0
7,29,40,0
7,29,41,0
7,29,42,0
7,29,43,0
7,29,44,0
7,29,45,0
7,29,46,0
7,29,47,0
7,29,48,0
7,30,1,0
7,30,2,0
7,30,3,0
7,30,4,0
7,30,5,0
7,30,6,0
7,30,7,0
7,30,8,0
7,30,9,0
7,30,10,0
7,30,11,0
7,30,12,0
7,30,13,0
7,30,14,0
7,30,15,0.331794218
7,30,16,0.331794218
7,30,17,0.717959184
7,30,18,0.717959184
7,30,19,0.738443878
7,30,20,0.738443878
7,30,21,0.731921769
7,30,22,0.731921769
7,30,23,0.724642857
7,30,24,0.724642857
7,30,25,0.716615646
7,30,26,0.716615646
7,30,27,0.721743197
7,30,28,0.721743197
7,30,29,0.730085034
7,30,30,0.730085034
7,30,31,0.724268707
7,30,32,0.724268707
7,30,33,0.571326531
7,30,34,0.571326531
7,30,35,0.05989881
7,30,36,0.05989881
7,30,37,0
7,30,38,0
7,30,39,0
7,30,40,0
7,30,41,0
7,30,42,0
7,30,43,0
7,30,44,0
7,30,45,0
7,30,46,0
7,30,47,0
7,30,48,0
7,31,1,0
7,31,2,0
7,31,3,0
7,31,4,0
7,31,5,0
7,31,6,0
7,31,7,0
7,31,8,0
7,31,9,0
7,31,10,0
7,31,11,0
7,31,12,0
7,31,13,0
7,31,14,0
7,31,15,0.342823129
7,31,16,0.342823129
7,31,17,0.719659864
7,31,18,0.719659864
7,31,19,0.737159864
7,31,20,0.737159864
7,31,21,0.730433673
7,31,22,0.730433673
7,31,23,0.722312925
7,31,24,0.722312925
7,31,25,0.713962585
7,31,26,0.713962585
7,31,27,0.718477891
7,31,28,0.718477891
7,31,29,0.727653061
7,31,30,0.727653061
7,31,31,0.726284014
7,31,32,0.726284014
7,31,33,0.584158163
7,31,34,0.584158163
7,31,35,0.065127551
7,31,36,0.065127551
7,31,37,0
7,31,38,0
7,31,39,0
7,31,40,0
7,31,41,0
7,31,42,0
7,31,43,0
7,31,44,0
7,31,45,0
7,31,46,0
7,31,47,0
7,31,48,0
8,1,1,0
8,1,2,0
8,1,3,0
8,1,4,0
8,1,5,0
8,1,6,0
8,1,7,0
8,1,8,0
8,1,9,0
8,1,10,0
8,1,11,0
8,1,12,0
8,1,13,0
8,1,14,0
8,1,15,0.351420068
8,1,16,0.351420068
8,1,17,0.730229592
8,1,18,0.730229592
8,1,19,0.748511905
8,1,20,0.748511905
8,1,21,0.742984694
8,1,22,0.742984694
8,1,23,0.737261905
8,1,24,0.737261905
8,1,25,0.730603741
8,1,26,0.730603741
8,1,27,0.737397959
8,1,28,0.737397959
8,1,29,0.748035714
8,1,30,0.748035714
8,1,31,0.745603741
8,1,32,0.745603741
8,1,33,0.596156463
8,1,34,0.596156463
8,1,35,0.066706633
8,1,36,0.066706633
8,1,37,0
8,1,38,0
8,1,39,0
8,1,40,0
8,1,41,0
8,1,42,0
8,1,43,0
8,1,44,0
8,1,45,0
8,1,46,0
8,1,47,0
8,1,48,0
8,2,1,0
8,2,2,0
8,2,3,0
8,2,4,0
8,2,5,0
8,2,6,0
8,2,7,0
8,2,8,0
8,2,9,0
8,2,10,0
8,2,11,0
8,2,12,0
8,2,13,0
8,2,14,0
8,2,15,0.351743197
8,2,16,0.351743197
8,2,17,0.733715986
8,2,18,0.733715986
8,2,19,0.75795068
8,2,20,0.75795068
8,2,21,0.752959184
8,2,22,0.752959184
8,2,23,0.748333333
8,2,24,0.748333333
8,2,25,0.741241497
8,2,26,0.741241497
8,2,27,0.747227891
8,2,28,0.747227891
8,2,29,0.755518707
8,2,30,0.755518707
8,2,31,0.748511905
8,2,32,0.748511905
8,2,33,0.596352041
8,2,34,0.596352041
8,2,35,0.069289116
8,2,36,0.069289116
8,2,37,0
8,2,38,0
8,2,39,0
8,2,40,0
8,2,41,0
8,2,42,0
8,2,43,0
8,2,44,0
8,2,45,0
8,2,46,0
8,2,47,0
8,2,48,0
8,3,1,0
8,3,2,0
8,3,3,0
8,3,4,0
8,3,5,0
8,3,6,0
8,3,7,0
8,3,8,0
8,3,9,0
8,3,10,0
8,3,11,0
8,3,12,0
8,3,13,0
8,3,14,0
8,3,15,0.365085034
8,3,16,0.365085034
8,3,17,0.739141156
8,3,18,0.739141156
8,3,19,0.757210884
8,3,20,0.757210884
8,3,21,0.74880102
8,3,22,0.74880102
8,3,23,0.74207483
8,3,24,0.74207483
8,3,25,0.733996599
8,3,26,0.733996599
8,3,27,0.739931973
8,3,28,0.739931973
8,3,29,0.749404762
8,3,30,0.749404762
8,3,31,0.74380102
8,3,32,0.74380102
8,3,33,0.603452381
8,3,34,0.603452381
8,3,35,0.070522959
8,3,36,0.070522959
8,3,37,0
8,3,38,0
8,3,39,0
8,3,40,0
8,3,41,0
8,3,42,0
8,3,43,0
8,3,44,0
8,3,45,0
8,3,46,0
8,3,47,0
8,3,48,0
8,4,1,0
8,4,2,0
8,4,3,0
8,4,4,0
8,4,5,0
8,4,6,0
8,4,7,0
8,4,8,0
8,4,9,0
8,4,10,0
8,4,11,0
8,4,12,0
8,4,13,0
8,4,14,0
8,4,15,0.369608844
8,4,16,0.369608844
8,4,17,0.732465986
8,4,18,0.732465986
8,4,19,0.745272109
8,4,20,0.745272109
8,4,21,0.738596939
8,4,22,0.738596939
8,4,23,0.734693878
8,4,24,0.734693878
8,4,25,0.728333333
8,4,26,0.728333333
8,4,27,0.734846939
8,4,28,0.734846939
8,4,29,0.744532313
8,4,30,0.744532313
8,4,31,0.740323129
8,4,32,0.740323129
8,4,33,0.605187075
8,4,34,0.605187075
8,4,35,0.072195578
8,4,36,0.072195578
8,4,37,0
8,4,38,0
8,4,39,0
8,4,40,0
8,4,41,0
8,4,42,0
8,4,43,0
8,4,44,0
8,4,45,0
8,4,46,0
8,4,47,0
8,4,48,0
8,5,1,0
8,5,2,0
8,5,3,0
8,5,4,0
8,5,5,0
8,5,6,0
8,5,7,0
8,5,8,0
8,5,9,0
8,5,10,0
8,5,11,0
8,5,12,0
8,5,13,0
8,5,14,0
8,5,15,0.372678571
8,5,16,0.372678571
8,5,17,0.730365646
8,5,18,0.730365646
8,5,19,0.741836735
8,5,20,0.741836735
8,5,21,0.734659864
8,5,22,0.734659864
8,5,23,0.73002551
8,5,24,0.73002551
8,5,25,0.723579932
8,5,26,0.723579932
8,5,27,0.729982993
8,5,28,0.729982993
8,5,29,0.73960034
8,5,30,0.73960034
8,5,31,0.736930272
8,5,32,0.736930272
8,5,33,0.606802721
8,5,34,0.606802721
8,5,35,0.074672619
8,5,36,0.074672619
8,5,37,0
8,5,38,0
8,5,39,0
8,5,40,0
8,5,41,0
8,5,42,0
8,5,43,0
8,5,44,0
8,5,45,0
8,5,46,0
8,5,47,0
8,5,48,0
8,6,1,0
8,6,2,0
8,6,3,0
8,6,4,0
8,6,5,0
8,6,6,0
8,6,7,0
8,6,8,0
8,6,9,0
8,6,10,0
8,6,11,0
8,6,12,0
8,6,13,0.000889966
8,6,14,0.000889966
8,6,15,0.378920068
8,6,16,0.378920068
8,6,17,0.731896259
8,6,18,0.731896259
8,6,19,0.742636054
8,6,20,0.742636054
8,6,21,0.736122449
8,6,22,0.736122449
8,6,23,0.730926871
8,6,24,0.730926871
8,6,25,0.724430272
8,6,26,0.724430272
8,6,27,0.731292517
8,6,28,0.731292517
8,6,29,0.737406463
8,6,30,0.737406463
8,6,31,0.736573129
8,6,32,0.736573129
8,6,33,0.60877551
8,6,34,0.60877551
8,6,35,0.077171769
8,6,36,0.077171769
8,6,37,0
8,6,38,0
8,6,39,0
8,6,40,0
8,6,41,0
8,6,42,0
8,6,43,0
8,6,44,0
8,6,45,0
8,6,46,0
8,6,47,0
8,6,48,0
8,7,1,0
8,7,2,0
8,7,3,0
8,7,4,0
8,7,5,0
8,7,6,0
8,7,7,0
8,7,8,0
8,7,9,0
8,7,10,0
8,7,11,0
8,7,12,0
8,7,13,0.000711803
8,7,14,0.000711803
8,7,15,0.379404762
8,7,16,0.379404762
8,7,17,0.722210884
8,7,18,0.722210884
8,7,19,0.732993197
8,7,20,0.732993197
8,7,21,0.725433673
8,7,22,0.725433673
8,7,23,0.720306122
8,7,24,0.720306122
8,7,25,0.714617347
8,7,26,0.714617347
8,7,27,0.721190476
8,7,28,0.721190476
8,7,29,0.728171769
8,7,30,0.728171769
8,7,31,0.725034014
8,7,32,0.725034014
8,7,33,0.602066327
8,7,34,0.602066327
8,7,35,0.079483844
8,7,36,0.079483844
8,7,37,0
8,7,38,0
8,7,39,0
8,7,40,0
8,7,41,0
8,7,42,0
8,7,43,0
8,7,44,0
8,7,45,0
8,7,46,0
8,7,47,0
8,7,48,0
8,8,1,0
8,8,2,0
8,8,3,0
8,8,4,0
8,8,5,0
8,8,6,0
8,8,7,0
8,8,8,0
8,8,9,0
8,8,10,0
8,8,11,0
8,8,12,0
8,8,13,0.00078381
8,8,14,0.00078381
8,8,15,0.36167517
8,8,16,0.36167517
8,8,17,0.689829932
8,8,18,0.689829932
8,8,19,0.702993197
8,8,20,0.702993197
8,8,21,0.69835034
8,8,22,0.69835034
8,8,23,0.697916667
8,8,24,0.697916667
8,8,25,0.695561224
8,8,26,0.695561224
8,8,27,0.705034014
8,8,28,0.705034014
8,8,29,0.710178571
8,8,30,0.710178571
8,8,31,0.701318027
8,8,32,0.701318027
8,8,33,0.582321429
8,8,34,0.582321429
8,8,35,0.074621599
8,8,36,0.074621599
8,8,37,0
8,8,38,0
8,8,39,0
8,8,40,0
8,8,41,0
8,8,42,0
8,8,43,0
8,8,44,0
8,8,45,0
8,8,46,0
8,8,47,0
8,8,48,0
8,9,1,0
8,9,2,0
8,9,3,0
8,9,4,0
8,9,5,0
8,9,6,0
8,9,7,0
8,9,8,0
8,9,9,0
8,9,10,0
8,9,11,0
8,9,12,0
8,9,13,0.001223554
8,9,14,0.001223554
8,9,15,0.359940476
8,9,16,0.359940476
8,9,17,0.693418367
8,9,18,0.693418367
8,9,19,0.722712585
8,9,20,0.722712585
8,9,21,0.719812925
8,9,22,0.719812925
8,9,23,0.71672619
8,9,24,0.71672619
8,9,25,0.702278912
8,9,26,0.702278912
8,9,27,0.626794218
8,9,28,0.626794218
8,9,29,0.623945578
8,9,30,0.623945578
8,9,31,0.679455782
8,9,32,0.679455782
8,9,33,0.484744898
8,9,34,0.484744898
8,9,35,0.071702381
8,9,36,0.071702381
8,9,37,0
8,9,38,0
8,9,39,0
8,9,40,0
8,9,41,0
8,9,42,0
8,9,43,0
8,9,44,0
8,9,45,0
8,9,46,0
8,9,47,0
8,9,48,0
8,10,1,0
8,10,2,0
8,10,3,0
8,10,4,0
8,10,5,0
8,10,6,0
8,10,7,0
8,10,8,0
8,10,9,0
8,10,10,0
8,10,11,0
8,10,12,0
8,10,13,0.002217177
8,10,14,0.002217177
8,10,15,0.390629252
8,10,16,0.390629252
8,10,17,0.724234694
8,10,18,0.724234694
8,10,19,0.744294218
8,10,20,0.744294218
8,10,21,0.740841837
8,10,22,0.740841837
8,10,23,0.73417517
8,10,24,0.73417517
8,10,25,0.726343537
8,10,26,0.726343537
8,10,27,0.728945578
8,10,28,0.728945578
8,10,29,0.731870748
8,10,30,0.731870748
8,10,31,0.723112245
8,10,32,0.723112245
8,10,33,0.605501701
8,10,34,0.605501701
8,10,35,0.082315476
8,10,36,0.082315476
8,10,37,0
8,10,38,0
8,10,39,0
8,10,40,0
8,10,41,0
8,10,42,0
8,10,43,0
8,10,44,0
8,10,45,0
8,10,46,0
8,10,47,0
8,10,48,0
8,11,1,0
8,11,2,0
8,11,3,0
8,11,4,0
8,11,5,0
8,11,6,0
8,11,7,0
8,11,8,0
8,11,9,0
8,11,10,0
8,11,11,0
8,11,12,0
8,11,13,0.003364456
8,11,14,0.003364456
8,11,15,0.398120748
8,11,16,0.398120748
8,11,17,0.721904762
8,11,18,0.721904762
8,11,19,0.740017007
8,11,20,0.740017007
8,11,21,0.735331633
8,11,22,0.735331633
8,11,23,0.730552721
8,11,24,0.730552721
8,11,25,0.723554422
8,11,26,0.723554422
8,11,27,0.728095238
8,11,28,0.728095238
8,11,29,0.732806122
8,11,30,0.732806122
8,11,31,0.722670068
8,11,32,0.722670068
8,11,33,0.607091837
8,11,34,0.607091837
8,11,35,0.08300085
8,11,36,0.08300085
8,11,37,0
8,11,38,0
8,11,39,0
8,11,40,0
8,11,41,0
8,11,42,0
8,11,43,0
8,11,44,0
8,11,45,0
8,11,46,0
8,11,47,0
8,11,48,0
8,12,1,0
8,12,2,0
8,12,3,0
8,12,4,0
8,12,5,0
8,12,6,0
8,12,7,0
8,12,8,0
8,12,9,0
