DateTime,bus,p_set
2024-05-01 07:00:00,SM NPI,1.549342224
2024-05-01 07:00:00,SM TLO,3.43
2024-05-01 07:30:00,IB GF,0.0
2024-05-01 07:30:00,IB NPI,2.5
2024-05-01 07:30:00,IB OPF,69.5
2024-05-01 07:30:00,SM FT OPF,0.0
2024-05-01 07:30:00,SM GF,2.11
2024-05-01 07:30:00,SM KV OPF,0.0
2024-05-01 07:30:00,SM NPI,1.548936348
2024-05-01 07:30:00,SM TLO,3.43
2024-05-01 08:00:00,IB GF,0.0
2024-05-01 08:00:00,IB NPI,2.5
2024-05-01 08:00:00,IB OPF,69.5
2024-05-01 08:00:00,SM FT OPF,0.0
2024-05-01 08:00:00,SM GF,2.11
2024-05-01 08:00:00,SM KV OPF,0.0
2024-05-01 08:00:00,SM NPI,1.536637069
2024-05-01 08:00:00,SM TLO,3.43
2024-05-01 08:30:00,IB GF,0.0
2024-05-01 08:30:00,IB NPI,2.5
2024-05-01 08:30:00,IB OPF,69.5
2024-05-01 08:30:00,SM FT OPF,0.0
2024-05-01 08:30:00,SM GF,2.11
2024-05-01 08:30:00,SM KV OPF,0.0
2024-05-01 08:30:00,SM NPI,1.521452966
2024-05-01 08:30:00,SM TLO,3.43
2024-05-01 09:00:00,IB GF,0.0
2024-05-01 09:00:00,IB NPI,2.5
2024-05-01 09:00:00,IB OPF,69.5
2024-05-01 09:00:00,SM FT OPF,0.0
2024-05-01 09:00:00,SM GF,2.11
2024-05-01 09:00:00,SM KV OPF,0.0
2024-05-01 09:00:00,SM NPI,1.515564188
2024-05-01 09:00:00,SM TLO,3.43
2024-05-01 09:30:00,IB GF,0.0
2024-05-01 09:30:00,IB NPI,2.5
2024-05-01 09:30:00,IB OPF,69.5
2024-05-01 09:30:00,SM FT OPF,0.0
2024-05-01 09:30:00,SM GF,2.11
2024-05-01 09:30:00,SM KV OPF,0.0
2024-05-01 09:30:00,SM NPI,1.567665873
2024-05-01 09:30:00,SM TLO,3.43
2024-05-01 10:00:00,IB GF,0.0
2024-05-01 10:00:00,IB NPI,2.5
2024-05-01 10:00:00,IB OPF,69.5
2024-05-01 10:00:00,SM FT OPF,0.0
2024-05-01 10:00:00,SM GF,2.11
2024-05-01 10:00:00,SM KV OPF,0.0
2024-05-01 10:00:00,SM NPI,1.643541755
2024-05-01 10:00:00,SM TLO,3.43
2024-05-01 10:30:00,IB GF,0.0
2024-05-01 10:30:00,IB NPI,2.5
2024-05-01 10:30:00,IB OPF,69.5
2024-05-01 10:30:00,SM FT OPF,0.0
2024-05-01 10:30:00,SM GF,2.11
2024-05-01 10:30:00,SM KV OPF,0.0
2024-05-01 10:30:00,SM NPI,1.705427664
2024-05-01 10:30:00,SM TLO,3.43
2024-05-01 11:00:00,IB GF,0.0
2024-05-01 11:00:00,IB NPI,2.5
2024-05-01 11:00:00,IB OPF,69.5
2024-05-01 11:00:00,SM FT OPF,0.0
2024-05-01 11:00:00,SM GF,2.11
2024-05-01 11:00:00,SM KV OPF,0.0
2024-05-01 11:00:00,SM NPI,1.758925721
2024-05-01 11:00:00,SM TLO,3.43
2024-05-01 11:30:00,IB GF,0.0
2024-05-01 11:30:00,IB NPI,2.5
2024-05-01 11:30:00,IB OPF,69.5
2024-05-01 11:30:00,SM FT OPF,0.0
2024-05-01 11:30:00,SM GF,2.11
2024-05-01 11:30:00,SM KV OPF,0.0
2024-05-01 11:30:00,SM NPI,1.804978221
2024-05-01 11:30:00,SM TLO,3.43
2024-05-01 12:00:00,IB GF,0.0
2024-05-01 12:00:00,IB NPI,2.5
2024-05-01 12:00:00,IB OPF,69.5
2024-05-01 12:00:00,SM FT OPF,0.0
2024-05-01 12:00:00,SM GF,2.11
2024-05-01 12:00:00,SM KV OPF,0.0
2024-05-01 12:00:00,SM NPI,1.84230763
2024-05-01 12:00:00,SM TLO,3.43
2024-05-01 12:30:00,IB GF,0.0
2024-05-01 12:30:00,IB NPI,2.5
2024-05-01 12:30:00,IB OPF,69.5
2024-05-01 12:30:00,SM FT OPF,0.0
2024-05-01 12:30:00,SM GF,2.11
2024-05-01 12:30:00,SM KV OPF,0.0
2024-05-01 12:30:00,SM NPI,1.87451003
2024-05-01 12:30:00,SM TLO,3.43
2024-05-01 13:00:00,IB GF,0.0
2024-05-01 13:00:00,IB NPI,2.5
2024-05-01 13:00:00,IB OPF,69.5
2024-05-01 13:00:00,SM FT OPF,0.0
2024-05-01 13:00:00,SM GF,2.11
2024-05-01 13:00:00,SM KV OPF,0.0
2024-05-01 13:00:00,SM NPI,1.916691702
2024-05-01 13:00:00,SM TLO,3.43
2024-05-01 13:30:00,IB GF,0.0
2024-05-01 13:30:00,IB NPI,2.5
2024-05-01 13:30:00,IB OPF,69.5
2024-05-01 13:30:00,SM FT OPF,0.0
2024-05-01 13:30:00,SM GF,2.11
2024-05-01 13:30:00,SM KV OPF,0.0
2024-05-01 13:30:00,SM NPI,1.966005422
2024-05-01 13:30:00,SM TLO,3.43
2024-05-01 14:00:00,IB GF,0.0
2024-05-01 14:00:00,IB NPI,2.5
2024-05-01 14:00:00,IB OPF,69.5
2024-05-01 14:00:00,SM FT OPF,0.0
2024-05-01 14:00:00,SM GF,2.11
2024-05-01 14:00:00,SM KV OPF,0.0
2024-05-01 14:00:00,SM NPI,2.03457523
2024-05-01 14:00:00,SM TLO,3.43
2024-05-01 14:30:00,IB GF,0.0
2024-05-01 14:30:00,IB NPI,2.5
2024-05-01 14:30:00,IB OPF,69.5
2024-05-01 14:30:00,SM FT OPF,0.0
2024-05-01 14:30:00,SM GF,2.11
2024-05-01 14:30:00,SM KV OPF,0.0
2024-05-01 14:30:00,SM NPI,2.080024883
2024-05-01 14:30:00,SM TLO,3.43
2024-05-01 15:00:00,IB GF,0.0
2024-05-01 15:00:00,IB NPI,2.5
2024-05-01 15:00:00,IB OPF,69.5
2024-05-01 15:00:00,SM FT OPF,0.0
2024-05-01 15:00:00,SM GF,2.11
2024-05-01 15:00:00,SM KV OPF,0.0
2024-05-01 15:00:00,SM NPI,2.109238125
2024-05-01 15:00:00,SM TLO,3.43
2024-05-01 15:30:00,IB GF,0.0
2024-05-01 15:30:00,IB NPI,2.5
2024-05-01 15:30:00,IB OPF,69.5
2024-05-01 15:30:00,SM FT OPF,0.0
2024-05-01 15:30:00,SM GF,2.11
2024-05-01 15:30:00,SM KV OPF,0.0
2024-05-01 15:30:00,SM NPI,2.160461168
2024-05-01 15:30:00,SM TLO,3.43
2024-05-01 16:00:00,IB GF,0.0
2024-05-01 16:00:00,IB NPI,2.5
2024-05-01 16:00:00,IB OPF,69.5
2024-05-01 16:00:00,SM FT OPF,0.0
2024-05-01 16:00:00,SM GF,2.11
2024-05-01 16:00:00,SM KV OPF,0.0
2024-05-01 16:00:00,SM NPI,2.160832494
2024-05-01 16:00:00,SM TLO,3.43
2024-05-01 16:30:00,IB GF,0.0
2024-05-01 16:30:00,IB NPI,2.5
2024-05-01 16:30:00,IB OPF,69.5
2024-05-01 16:30:00,SM FT OPF,0.0
2024-05-01 16:30:00,SM GF,2.11
2024-05-01 16:30:00,SM KV OPF,0.0
2024-05-01 16:30:00,SM NPI,2.098659559
2024-05-01 16:30:00,SM TLO,3.43
2024-05-01 17:00:00,IB GF,0.0
2024-05-01 17:00:00,IB NPI,2.5
2024-05-01 17:00:00,IB OPF,69.5
2024-05-01 17:00:00,SM FT OPF,0.0
2024-05-01 17:00:00,SM GF,2.11
2024-05-01 17:00:00,SM KV OPF,0.0
2024-05-01 17:00:00,SM NPI,2.051725737
2024-05-01 17:00:00,SM TLO,3.43
2024-05-01 17:30:00,IB GF,0.0
2024-05-01 17:30:00,IB NPI,2.5
2024-05-01 17:30:00,IB OPF,69.5
2024-05-01 17:30:00,SM FT OPF,0.0
2024-05-01 17:30:00,SM GF,2.11
2024-05-01 17:30:00,SM KV OPF,0.0
2024-05-01 17:30:00,SM NPI,2.096555569
2024-05-01 17:30:00,SM TLO,3.43
2024-05-01 18:00:00,IB GF,0.0
2024-05-01 18:00:00,IB NPI,2.5
2024-05-01 18:00:00,IB OPF,69.5
2024-05-01 18:00:00,SM FT OPF,0.0
2024-05-01 18:00:00,SM GF,2.11
2024-05-01 18:00:00,SM KV OPF,0.0
2024-05-01 18:00:00,SM NPI,2.216849517
2024-05-01 18:00:00,SM TLO,3.43
2024-05-01 18:30:00,IB GF,0.0
2024-05-01 18:30:00,IB NPI,2.5
2024-05-01 18:30:00,IB OPF,69.5
2024-05-01 18:30:00,SM FT OPF,0.0
2024-05-01 18:30:00,SM GF,2.11
2024-05-01 18:30:00,SM KV OPF,0.0
2024-05-01 18:30:00,SM NPI,2.300041745
2024-05-01 18:30:00,SM TLO,3.43
2024-05-01 19:00:00,IB GF,0.0
2024-05-01 19:00:00,IB NPI,2.5
2024-05-01 19:00:00,IB OPF,69.5
2024-05-01 19:00:00,SM FT OPF,0.0
2024-05-01 19:00:00,SM GF,2.11
2024-05-01 19:00:00,SM KV OPF,0.0
2024-05-01 19:00:00,SM NPI,2.334489625
2024-05-01 19:00:00,SM TLO,3.43
2024-05-01 19:30:00,IB GF,0.0
2024-05-01 19:30:00,IB NPI,2.5
2024-05-01 19:30:00,IB OPF,69.5
2024-05-01 19:30:00,SM FT OPF,0.0
2024-05-01 19:30:00,SM GF,2.11
2024-05-01 19:30:00,SM KV OPF,0.0
2024-05-01 19:30:00,SM NPI,2.242647525
2024-05-01 19:30:00,SM TLO,3.43
2024-05-01 20:00:00,IB GF,0.0
2024-05-01 20:00:00,IB NPI,2.5
2024-05-01 20:00:00,IB OPF,69.5
2024-05-01 20:00:00,SM FT OPF,0.0
2024-05-01 20:00:00,SM GF,2.11
2024-05-01 20:00:00,SM KV OPF,0.0
2024-05-01 20:00:00,SM NPI,2.056912861
2024-05-01 20:00:00,SM TLO,3.43
2024-05-01 20:30:00,IB GF,0.0
2024-05-01 20:30:00,IB NPI,2.5
2024-05-01 20:30:00,IB OPF,69.5
2024-05-01 20:30:00,SM FT OPF,0.0
2024-05-01 20:30:00,SM GF,2.11
2024-05-01 20:30:00,SM KV OPF,0.0
2024-05-01 20:30:00,SM NPI,1.858967963
2024-05-01 20:30:00,SM TLO,3.43
2024-05-01 21:00:00,IB GF,0.0
2024-05-01 21:00:00,IB NPI,2.5
2024-05-01 21:00:00,IB OPF,69.5
2024-05-01 21:00:00,SM FT OPF,0.0
2024-05-01 21:00:00,SM GF,2.11
2024-05-01 21:00:00,SM KV OPF,0.0
2024-05-01 21:00:00,SM NPI,1.69216597
2024-05-01 21:00:00,SM TLO,3.43
2024-05-01 21:30:00,IB GF,0.0
2024-05-01 21:30:00,IB NPI,2.5
2024-05-01 21:30:00,IB OPF,69.5
2024-05-01 21:30:00,SM FT OPF,0.0
2024-05-01 21:30:00,SM GF,2.11
2024-05-01 21:30:00,SM KV OPF,0.0
2024-05-01 21:30:00,SM NPI,1.595962889
2024-05-01 21:30:00,SM TLO,3.43
2024-05-01 22:00:00,IB GF,0.0
2024-05-01 22:00:00,IB NPI,2.5
2024-05-01 22:00:00,IB OPF,69.5
2024-05-01 22:00:00,SM FT OPF,0.0
2024-05-01 22:00:00,SM GF,2.11
2024-05-01 22:00:00,SM KV OPF,0.0
2024-05-01 22:00:00,SM NPI,1.513279717
2024-05-01 22:00:00,SM TLO,3.43
2024-05-01 22:30:00,IB GF,0.0
2024-05-01 22:30:00,IB NPI,2.5
2024-05-01 22:30:00,IB OPF,69.5
2024-05-01 22:30:00,SM FT OPF,0.0
2024-05-01 22:30:00,SM GF,2.11
2024-05-01 22:30:00,SM KV OPF,0.0
2024-05-01 22:30:00,SM NPI,1.43932438
2024-05-01 22:30:00,SM TLO,3.43
2024-05-01 23:00:00,IB GF,0.0
2024-05-01 23:00:00,IB NPI,2.5
2024-05-01 23:00:00,IB OPF,69.5
2024-05-01 23:00:00,SM FT OPF,0.0
2024-05-01 23:00:00,SM GF,2.11
2024-05-01 23:00:00,SM KV OPF,0.0
2024-05-01 23:00:00,SM NPI,1.380818356
2024-05-01 23:00:00,SM TLO,3.43
2024-05-01 23:30:00,IB GF,0.0
2024-05-01 23:30:00,IB NPI,2.5
2024-05-01 23:30:00,IB OPF,69.5
2024-05-01 23:30:00,SM FT OPF,0.0
2024-05-01 23:30:00,SM GF,2.11
2024-05-01 23:30:00,SM KV OPF,0.0
2024-05-01 23:30:00,SM NPI,1.339212308
2024-05-01 23:30:00,SM TLO,3.43
2024-05-02 00:00:00,IB GF,0.0
2024-05-02 00:00:00,IB NPI,2.5
2024-05-02 00:00:00,IB OPF,69.5
2024-05-02 00:00:00,SM FT OPF,0.0
2024-05-02 00:00:00,SM GF,2.11
2024-05-02 00:00:00,SM KV OPF,0.0
2024-05-02 00:00:00,SM NPI,1.295902501
2024-05-02 00:00:00,SM TLO,3.43
2024-05-02 00:30:00,IB GF,0.0
2024-05-02 00:30:00,IB NPI,2.5
2024-05-02 00:30:00,IB OPF,69.5
2024-05-02 00:30:00,SM FT OPF,0.0
2024-05-02 00:30:00,SM GF,2.11
2024-05-02 00:30:00,SM KV OPF,0.0
2024-05-02 00:30:00,SM NPI,1.267115145
2024-05-02 00:30:00,SM TLO,3.43
2024-05-02 01:00:00,IB GF,0.0
2024-05-02 01:00:00,IB NPI,2.5
2024-05-02 01:00:00,IB OPF,69.5
2024-05-02 01:00:00,SM FT OPF,0.0
2024-05-02 01:00:00,SM GF,2.11
2024-05-02 01:00:00,SM KV OPF,0.0
2024-05-02 01:00:00,SM NPI,1.25057671
2024-05-02 01:00:00,SM TLO,3.43
2024-05-02 01:30:00,IB GF,0.0
2024-05-02 01:30:00,IB NPI,2.5
2024-05-02 01:30:00,IB OPF,69.5
2024-05-02 01:30:00,SM FT OPF,0.0
2024-05-02 01:30:00,SM GF,2.11
2024-05-02 01:30:00,SM KV OPF,0.0
2024-05-02 01:30:00,SM NPI,1.234447043
2024-05-02 01:30:00,SM TLO,3.43
2024-05-02 02:00:00,IB GF,0.0
2024-05-02 02:00:00,IB NPI,2.5
2024-05-02 02:00:00,IB OPF,69.5
2024-05-02 02:00:00,SM FT OPF,0.0
2024-05-02 02:00:00,SM GF,2.11
2024-05-02 02:00:00,SM KV OPF,0.0
2024-05-02 02:00:00,SM NPI,1.227591072
2024-05-02 02:00:00,SM TLO,3.43
2024-05-02 02:30:00,IB GF,0.0
2024-05-02 02:30:00,IB NPI,2.5
2024-05-02 02:30:00,IB OPF,69.5
2024-05-02 02:30:00,SM FT OPF,0.0
2024-05-02 02:30:00,SM GF,2.11
2024-05-02 02:30:00,SM KV OPF,0.0
2024-05-02 02:30:00,SM NPI,1.229617629
2024-05-02 02:30:00,SM TLO,3.43
2024-05-02 03:00:00,IB GF,0.0
2024-05-02 03:00:00,IB NPI,2.5
2024-05-02 03:00:00,IB OPF,69.5
2024-05-02 03:00:00,SM FT OPF,0.0
2024-05-02 03:00:00,SM GF,2.11
2024-05-02 03:00:00,SM KV OPF,0.0
2024-05-02 03:00:00,SM NPI,1.24095063
2024-05-02 03:00:00,SM TLO,3.43
2024-05-02 03:30:00,IB GF,0.0
2024-05-02 03:30:00,IB NPI,2.5
2024-05-02 03:30:00,IB OPF,69.5
2024-05-02 03:30:00,SM FT OPF,0.0
2024-05-02 03:30:00,SM GF,2.11
2024-05-02 03:30:00,SM KV OPF,0.0
2024-05-02 03:30:00,SM NPI,1.321219793
2024-05-02 03:30:00,SM TLO,3.43
2024-05-02 04:00:00,IB GF,0.0
2024-05-02 04:00:00,IB NPI,2.5
2024-05-02 04:00:00,IB OPF,69.5
2024-05-02 04:00:00,SM FT OPF,0.0
2024-05-02 04:00:00,SM GF,2.11
2024-05-02 04:00:00,SM KV OPF,0.0
2024-05-02 04:00:00,SM NPI,1.457228593
2024-05-02 04:00:00,SM TLO,3.43
2024-05-02 04:30:00,IB GF,0.0
2024-05-02 04:30:00,IB NPI,2.5
2024-05-02 04:30:00,IB OPF,69.5
2024-05-02 04:30:00,SM FT OPF,0.0
2024-05-02 04:30:00,SM GF,2.11
2024-05-02 04:30:00,SM KV OPF,0.0
2024-05-02 04:30:00,SM NPI,1.513963746
2024-05-02 04:30:00,SM TLO,3.43
2024-05-02 05:00:00,IB GF,0.0
2024-05-02 05:00:00,IB NPI,2.5
2024-05-02 05:00:00,IB OPF,69.5
2024-05-02 05:00:00,SM FT OPF,0.0
2024-05-02 05:00:00,SM GF,2.11
2024-05-02 05:00:00,SM KV OPF,0.0
2024-05-02 05:00:00,SM NPI,1.47658961
2024-05-02 05:00:00,SM TLO,3.43
2024-05-02 05:30:00,IB GF,0.0
2024-05-02 05:30:00,IB NPI,2.5
2024-05-02 05:30:00,IB OPF,69.5
2024-05-02 05:30:00,SM FT OPF,0.0
2024-05-02 05:30:00,SM GF,2.11
2024-05-02 05:30:00,SM KV OPF,0.0
2024-05-02 05:30:00,SM NPI,1.451735974
2024-05-02 05:30:00,SM TLO,3.43
2024-05-02 06:00:00,IB GF,0.0
2024-05-02 06:00:00,IB NPI,2.5
2024-05-02 06:00:00,IB OPF,69.5
2024-05-02 06:00:00,SM FT OPF,0.0
2024-05-02 06:00:00,SM GF,2.11
2024-05-02 06:00:00,SM KV OPF,0.0
2024-05-02 06:00:00,SM NPI,1.489769325
2024-05-02 06:00:00,SM TLO,3.43
2024-05-02 06:30:00,IB GF,0.0
2024-05-02 06:30:00,IB NPI,2.5
2024-05-02 06:30:00,IB OPF,69.5
2024-05-02 06:30:00,SM FT OPF,0.0
2024-05-02 06:30:00,SM GF,2.11
2024-05-02 06:30:00,SM KV OPF,0.0
2024-05-02 06:30:00,SM NPI,1.516293517
2024-05-02 06:30:00,SM TLO,3.43
2024-05-02 07:00:00,IB GF,0.0
2024-05-02 07:00:00,IB NPI,2.5
2024-05-02 07:00:00,IB OPF,69.5
2024-05-02 07:00:00,SM FT OPF,0.0
2024-05-02 07:00:00,SM GF,2.11
2024-05-02 07:00:00,SM KV OPF,0.0
2024-05-02 07:00:00,SM NPI,1.540228446
2024-05-02 07:00:00,SM TLO,3.43
2024-05-02 07:30:00,IB GF,0.0
2024-05-02 07:30:00,IB NPI,2.5
2024-05-02 07:30:00,IB OPF,69.5
2024-05-02 07:30:00,SM FT OPF,0.0
2024-05-02 07:30:00,SM GF,2.11
2024-05-02 07:30:00,SM KV OPF,0.0
2024-05-02 07:30:00,SM NPI,1.539824958
2024-05-02 07:30:00,SM TLO,3.43
2024-05-02 08:00:00,IB GF,0.0
2024-05-02 08:00:00,IB NPI,2.5
2024-05-02 08:00:00,IB OPF,69.5
2024-05-02 08:00:00,SM FT OPF,0.0
2024-05-02 08:00:00,SM GF,2.11
2024-05-02 08:00:00,SM KV OPF,0.0
2024-05-02 08:00:00,SM NPI,1.527598027
2024-05-02 08:00:00,SM TLO,3.43
2024-05-02 08:30:00,IB GF,0.0
2024-05-02 08:30:00,IB NPI,2.5
2024-05-02 08:30:00,IB OPF,69.5
2024-05-02 08:30:00,SM FT OPF,0.0
2024-05-02 08:30:00,SM GF,2.11
2024-05-02 08:30:00,SM KV OPF,0.0
2024-05-02 08:30:00,SM NPI,1.512503242
2024-05-02 08:30:00,SM TLO,3.43
2024-05-02 09:00:00,IB GF,0.0
2024-05-02 09:00:00,IB NPI,2.5
2024-05-02 09:00:00,IB OPF,69.5
2024-05-02 09:00:00,SM FT OPF,0.0
2024-05-02 09:00:00,SM GF,2.11
2024-05-02 09:00:00,SM KV OPF,0.0
2024-05-02 09:00:00,SM NPI,1.506649105
2024-05-02 09:00:00,SM TLO,3.43
2024-05-02 09:30:00,IB GF,0.0
2024-05-02 09:30:00,IB NPI,2.5
2024-05-02 09:30:00,IB OPF,69.5
2024-05-02 09:30:00,SM FT OPF,0.0
2024-05-02 09:30:00,SM GF,2.11
2024-05-02 09:30:00,SM KV OPF,0.0
2024-05-02 09:30:00,SM NPI,1.558444309
2024-05-02 09:30:00,SM TLO,3.43
2024-05-02 10:00:00,IB GF,0.0
2024-05-02 10:00:00,IB NPI,2.5
2024-05-02 10:00:00,IB OPF,69.5
2024-05-02 10:00:00,SM FT OPF,0.0
2024-05-02 10:00:00,SM GF,2.11
2024-05-02 10:00:00,SM KV OPF,0.0
2024-05-02 10:00:00,SM NPI,1.633873862
2024-05-02 10:00:00,SM TLO,3.43
2024-05-02 10:30:00,IB GF,0.0
2024-05-02 10:30:00,IB NPI,2.5
2024-05-02 10:30:00,IB OPF,69.5
2024-05-02 10:30:00,SM FT OPF,0.0
2024-05-02 10:30:00,SM GF,2.11
2024-05-02 10:30:00,SM KV OPF,0.0
2024-05-02 10:30:00,SM NPI,1.695395736
2024-05-02 10:30:00,SM TLO,3.43
2024-05-02 11:00:00,IB GF,0.0
2024-05-02 11:00:00,IB NPI,2.5
2024-05-02 11:00:00,IB OPF,69.5
2024-05-02 11:00:00,SM FT OPF,0.0
2024-05-02 11:00:00,SM GF,2.11
2024-05-02 11:00:00,SM KV OPF,0.0
2024-05-02 11:00:00,SM NPI,1.748579099
2024-05-02 11:00:00,SM TLO,3.43
2024-05-02 11:30:00,IB GF,0.0
2024-05-02 11:30:00,IB NPI,2.5
2024-05-02 11:30:00,IB OPF,69.5
2024-05-02 11:30:00,SM FT OPF,0.0
2024-05-02 11:30:00,SM GF,2.11
2024-05-02 11:30:00,SM KV OPF,0.0
2024-05-02 11:30:00,SM NPI,1.794360702
2024-05-02 11:30:00,SM TLO,3.43
2024-05-02 12:00:00,IB GF,0.0
2024-05-02 12:00:00,IB NPI,2.5
2024-05-02 12:00:00,IB OPF,69.5
2024-05-02 12:00:00,SM FT OPF,0.0
2024-05-02 12:00:00,SM GF,2.11
2024-05-02 12:00:00,SM KV OPF,0.0
2024-05-02 12:00:00,SM NPI,1.831470526
2024-05-02 12:00:00,SM TLO,3.43
2024-05-02 12:30:00,IB GF,0.0
2024-05-02 12:30:00,IB NPI,2.5
2024-05-02 12:30:00,IB OPF,69.5
2024-05-02 12:30:00,SM FT OPF,0.0
2024-05-02 12:30:00,SM GF,2.11
2024-05-02 12:30:00,SM KV OPF,0.0
2024-05-02 12:30:00,SM NPI,1.863483501
2024-05-02 12:30:00,SM TLO,3.43
2024-05-02 13:00:00,IB GF,0.0
2024-05-02 13:00:00,IB NPI,2.5
2024-05-02 13:00:00,IB OPF,69.5
2024-05-02 13:00:00,SM FT OPF,0.0
2024-05-02 13:00:00,SM GF,2.11
2024-05-02 13:00:00,SM KV OPF,0.0
2024-05-02 13:00:00,SM NPI,1.905417045
2024-05-02 13:00:00,SM TLO,3.43
2024-05-02 13:30:00,IB GF,0.0
2024-05-02 13:30:00,IB NPI,2.5
2024-05-02 13:30:00,IB OPF,69.5
2024-05-02 13:30:00,SM FT OPF,0.0
2024-05-02 13:30:00,SM GF,2.11
2024-05-02 13:30:00,SM KV OPF,0.0
2024-05-02 13:30:00,SM NPI,1.954440684
2024-05-02 13:30:00,SM TLO,3.43
2024-05-02 14:00:00,IB GF,0.0
2024-05-02 14:00:00,IB NPI,2.5
2024-05-02 14:00:00,IB OPF,69.5
2024-05-02 14:00:00,SM FT OPF,0.0
2024-05-02 14:00:00,SM GF,2.11
2024-05-02 14:00:00,SM KV OPF,0.0
2024-05-02 14:00:00,SM NPI,2.022607141
2024-05-02 14:00:00,SM TLO,3.43
2024-05-02 14:30:00,IB GF,0.0
2024-05-02 14:30:00,IB NPI,2.5
2024-05-02 14:30:00,IB OPF,69.5
2024-05-02 14:30:00,SM FT OPF,0.0
2024-05-02 14:30:00,SM GF,2.11
2024-05-02 14:30:00,SM KV OPF,0.0
2024-05-02 14:30:00,SM NPI,2.067789442
2024-05-02 14:30:00,SM TLO,3.43
2024-05-02 15:00:00,IB GF,0.0
2024-05-02 15:00:00,IB NPI,2.5
2024-05-02 15:00:00,IB OPF,69.5
2024-05-02 15:00:00,SM FT OPF,0.0
2024-05-02 15:00:00,SM GF,2.11
2024-05-02 15:00:00,SM KV OPF,0.0
2024-05-02 15:00:00,SM NPI,2.096830842
2024-05-02 15:00:00,SM TLO,3.43
2024-05-02 15:30:00,IB GF,0.0
2024-05-02 15:30:00,IB NPI,2.5
2024-05-02 15:30:00,IB OPF,69.5
2024-05-02 15:30:00,SM FT OPF,0.0
2024-05-02 15:30:00,SM GF,2.11
2024-05-02 15:30:00,SM KV OPF,0.0
2024-05-02 15:30:00,SM NPI,2.147752573
2024-05-02 15:30:00,SM TLO,3.43
2024-05-02 16:00:00,IB GF,0.0
2024-05-02 16:00:00,IB NPI,2.5
2024-05-02 16:00:00,IB OPF,69.5
2024-05-02 16:00:00,SM FT OPF,0.0
2024-05-02 16:00:00,SM GF,2.11
2024-05-02 16:00:00,SM KV OPF,0.0
2024-05-02 16:00:00,SM NPI,2.148121715
2024-05-02 16:00:00,SM TLO,3.43
2024-05-02 16:30:00,IB GF,0.0
2024-05-02 16:30:00,IB NPI,2.5
2024-05-02 16:30:00,IB OPF,69.5
2024-05-02 16:30:00,SM FT OPF,0.0
2024-05-02 16:30:00,SM GF,2.11
2024-05-02 16:30:00,SM KV OPF,0.0
2024-05-02 16:30:00,SM NPI,2.086314502
2024-05-02 16:30:00,SM TLO,3.43
2024-05-02 17:00:00,IB GF,0.0
2024-05-02 17:00:00,IB NPI,2.5
2024-05-02 17:00:00,IB OPF,69.5
2024-05-02 17:00:00,SM FT OPF,0.0
2024-05-02 17:00:00,SM GF,2.11
2024-05-02 17:00:00,SM KV OPF,0.0
2024-05-02 17:00:00,SM NPI,2.039656762
2024-05-02 17:00:00,SM TLO,3.43
2024-05-02 17:30:00,IB GF,0.0
2024-05-02 17:30:00,IB NPI,2.5
2024-05-02 17:30:00,IB OPF,69.5
2024-05-02 17:30:00,SM FT OPF,0.0
2024-05-02 17:30:00,SM GF,2.11
2024-05-02 17:30:00,SM KV OPF,0.0
2024-05-02 17:30:00,SM NPI,2.084222889
2024-05-02 17:30:00,SM TLO,3.43
2024-05-02 18:00:00,IB GF,0.0
2024-05-02 18:00:00,IB NPI,2.5
2024-05-02 18:00:00,IB OPF,69.5
2024-05-02 18:00:00,SM FT OPF,0.0
2024-05-02 18:00:00,SM GF,2.11
2024-05-02 18:00:00,SM KV OPF,0.0
2024-05-02 18:00:00,SM NPI,2.203809226
2024-05-02 18:00:00,SM TLO,3.43
2024-05-02 18:30:00,IB GF,0.0
2024-05-02 18:30:00,IB NPI,2.5
2024-05-02 18:30:00,IB OPF,69.5
2024-05-02 18:30:00,SM FT OPF,0.0
2024-05-02 18:30:00,SM GF,2.11
2024-05-02 18:30:00,SM KV OPF,0.0
2024-05-02 18:30:00,SM NPI,2.286512088
2024-05-02 18:30:00,SM TLO,3.43
2024-05-02 19:00:00,IB GF,0.0
2024-05-02 19:00:00,IB NPI,2.5
2024-05-02 19:00:00,IB OPF,69.5
2024-05-02 19:00:00,SM FT OPF,0.0
2024-05-02 19:00:00,SM GF,2.11
2024-05-02 19:00:00,SM KV OPF,0.0
2024-05-02 19:00:00,SM NPI,2.320757333
2024-05-02 19:00:00,SM TLO,3.43
2024-05-02 19:30:00,IB GF,0.0
2024-05-02 19:30:00,IB NPI,2.5
2024-05-02 19:30:00,IB OPF,69.5
2024-05-02 19:30:00,SM FT OPF,0.0
2024-05-02 19:30:00,SM GF,2.11
2024-05-02 19:30:00,SM KV OPF,0.0
2024-05-02 19:30:00,SM NPI,2.229455481
2024-05-02 19:30:00,SM TLO,3.43
2024-05-02 20:00:00,IB GF,0.0
2024-05-02 20:00:00,IB NPI,2.5
2024-05-02 20:00:00,IB OPF,69.5
2024-05-02 20:00:00,SM FT OPF,0.0
2024-05-02 20:00:00,SM GF,2.11
2024-05-02 20:00:00,SM KV OPF,0.0
2024-05-02 20:00:00,SM NPI,2.044813373
2024-05-02 20:00:00,SM TLO,3.43
2024-05-02 20:30:00,IB GF,0.0
